dt,switch,src,dst,pktCount,byteCount,duration,duration_nsec,total_duration,flows,pktrate,pairflow,protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label,packetins,byteperflow,packetperflow
71199,4,10.0.0.15,10.0.0.18,421,38790,230,799,614,8,11.4271964357747,2,ICMP,56036,22530,34415,39.98314411121838,25.261920466350418,94.00877717584261,0,7,269,9
71200,10,10.0.0.183,10.0.0.132,391,12651,204,2070,692,2,57.11652458268981,2,TCP,18907,43666,27373,29.501483319155085,16.964767081958055,22.513163572227462,1,3,184,3
71201,10,10.0.0.161,10.0.0.243,101,36108,113,2996,114,2,24.52179894543735,1,UDP,43359,27994,41508,42.26981341975917,8.628387455084031,80.55861664447542,0,5,699,14
71202,6,10.0.0.201,10.0.0.98,213,1827,219,2199,349,2,22.756435142411235,1,ICMP,50764,37329,1453,32.78619621094751,47.651182644649886,58.11812241480653,0,4,677,13
71203,10,10.0.0.185,10.0.0.92,156,3578,287,2827,395,4,49.80992554577041,4,UDP,3045,43726,10856,43.33278929305147,17.096334021876146,20.713965515977268,1,2,641,18
71204,10,10.0.0.153,10.0.0.210,308,18130,213,1105,826,8,16.297438892222146,2,TCP,43781,14301,17787,31.04847237804004,13.596022447275201,60.15028097222928,1,4,744,12
71205,10,10.0.0.121,10.0.0.216,107,24314,247,1058,761,6,2.4825366895296654,5,TCP,50808,16185,46366,10.829229891788579,27.978484725881174,13.152963304226839,1,3,502,8
71206,8,10.0.0.30,10.0.0.179,334,25432,130,660,305,9,21.262968765048985,2,UDP,1351,22597,30196,17.02953815357381,23.590031356551716,17.929010816201195,1,6,302,15
71207,9,10.0.0.13,10.0.0.32,492,40426,478,3908,592,3,4.455286203473712,4,TCP,43505,15292,34987,46.395257267707365,32.65444935488644,70.27272877483091,0,5,658,16
71208,2,10.0.0.158,10.0.0.24,488,21494,412,1302,865,9,20.61007782440467,3,UDP,44404,19998,48302,24.592494474758972,5.801087396324654,76.4248264244756,1,5,580,14
71209,9,10.0.0.233,10.0.0.217,28,19427,338,683,921,1,53.966785352875355,5,ICMP,20875,3885,47419,3.6016608974172106,19.607066361590075,32.25381890233668,0,4,759,2
71210,2,10.0.0.44,10.0.0.71,424,29848,277,1375,851,7,1.4054447654467814,3,UDP,62402,40806,6864,23.45493643334371,33.63777875236507,86.55625390075355,0,7,705,14
71211,7,10.0.0.63,10.0.0.43,88,11111,235,3369,308,9,82.62244071657852,4,TCP,25091,32365,40393,31.256219631650158,12.0050074569394,54.35475365055103,1,4,176,16
71212,4,10.0.0.171,10.0.0.195,358,32762,359,1622,930,9,66.89283375605756,1,TCP,64592,45896,44808,39.16538473376953,37.97962510357052,17.38356869543569,0,10,572,6
71213,1,10.0.0.212,10.0.0.71,93,12993,295,2121,370,3,71.266961563763,1,UDP,65088,24239,41891,11.689504075022393,20.5630605598286,17.69059646580159,1,0,746,19
71214,7,10.0.0.4,10.0.0.138,340,9809,85,1180,410,6,23.037436194389905,4,UDP,968,45681,24821,46.28785346362667,16.6550135585804,55.91204566066234,0,7,465,6
71215,7,10.0.0.183,10.0.0.159,44,39443,169,3337,513,4,10.2000428416235,5,UDP,7985,9864,17510,43.52383952380433,47.783193582270314,63.24474534227465,0,0,710,5
71216,9,10.0.0.45,10.0.0.36,108,35549,334,3402,475,9,35.52316137392024,1,ICMP,5351,2928,38760,38.27033865588449,14.713110788428223,78.03133512497294,0,9,142,20
71217,4,10.0.0.199,10.0.0.52,304,41598,465,3198,185,8,96.88539114905387,2,TCP,25128,27261,9082,21.088311674841993,3.70114612543421,73.9905093406452,0,4,436,16
71218,8,10.0.0.13,10.0.0.17,373,24940,412,489,685,7,86.42129657567789,3,ICMP,6169,33500,28671,31.618845202277015,3.2737248386263094,51.85279560929932,1,1,402,18
71219,1,10.0.0.164,10.0.0.78,301,49303,341,2558,678,8,56.36953403853487,1,UDP,51089,31795,19638,47.5931692290335,15.011612370396723,81.9573019513851,0,2,876,18
71220,10,10.0.0.128,10.0.0.200,375,25043,228,3478,779,6,38.136724333426436,3,UDP,52433,6158,47472,7.478586620377632,32.95586844376706,9.873424422986922,1,5,615,11
71221,10,10.0.0.108,10.0.0.104,495,35600,106,2377,741,5,2.178430150495679,5,UDP,56342,32437,3596,10.190748003212471,49.467927886567075,84.0010044964481,0,1,394,3
71222,5,10.0.0.186,10.0.0.209,31,36735,338,3249,952,5,55.7507091032893,4,ICMP,48264,29591,31715,7.395665917745129,10.942675468690263,57.66806064981111,1,3,999,14
71223,5,10.0.0.248,10.0.0.107,333,30450,327,4213,311,9,26.595382739215864,1,TCP,59100,6872,1997,38.227721249360535,46.31820740097999,23.320800085086436,1,8,827,3
71224,6,10.0.0.46,10.0.0.28,198,22780,211,4240,513,7,3.624355647396509,3,UDP,21215,29742,4302,27.51541273198231,26.680087525523785,57.61144661918904,0,3,539,1
71225,4,10.0.0.221,10.0.0.133,224,27059,118,4534,417,9,45.61075794992331,4,ICMP,54469,22054,29379,41.96112336943174,13.126203172914877,41.055232130353424,0,4,775,11
71226,7,10.0.0.39,10.0.0.118,437,2012,467,1244,821,4,71.39754613488692,4,TCP,44162,19241,17618,38.49111014170353,31.110468960661812,6.558934924322009,0,0,182,5
71227,5,10.0.0.64,10.0.0.147,415,2960,314,4681,196,10,20.18937561668016,1,ICMP,49622,11669,38307,16.418344518077287,2.195806805598557,42.59282566473818,0,1,659,4
71228,5,10.0.0.245,10.0.0.53,431,35762,174,4355,710,4,17.520221653679506,2,UDP,20497,19803,44005,33.18815501358776,22.95118721712602,68.87290687193743,1,5,541,4
71229,1,10.0.0.241,10.0.0.11,266,21949,91,3302,220,5,76.89210987119007,2,TCP,12793,45706,10229,13.355229744218109,1.2347284623975834,51.9965859187124,0,3,915,5
71230,2,10.0.0.2,10.0.0.2,475,44943,63,4158,853,7,62.424247548729845,4,UDP,1723,21021,12666,48.18843640200821,15.776329118993715,65.54162087427835,0,0,56,4
71231,4,10.0.0.199,10.0.0.77,266,45656,324,4065,269,9,7.2626663851404585,4,ICMP,43857,1260,45612,27.038359534085206,19.258974757016414,66.46297690944884,1,8,750,5
71232,3,10.0.0.81,10.0.0.215,118,42169,495,4114,507,6,89.64367424842315,4,ICMP,10932,19534,9095,4.654811570312114,45.64907851262212,17.21369470427402,0,9,780,1
71233,5,10.0.0.30,10.0.0.162,368,2182,132,1573,204,4,27.87441180188274,3,UDP,37804,7187,37961,14.598829014853836,34.33721824769187,7.032553725860927,1,1,137,17
71234,9,10.0.0.103,10.0.0.67,20,38338,163,1726,697,8,20.725093559811434,5,UDP,19739,5534,3695,48.479716786324815,15.234357025839577,96.48287759321208,1,1,852,10
71235,7,10.0.0.74,10.0.0.85,273,17027,63,1644,557,3,23.05342454725827,3,ICMP,10305,15282,42095,18.764848796801598,5.206218353226733,51.949599919540844,1,4,701,17
71236,6,10.0.0.85,10.0.0.244,454,10952,142,2945,734,6,90.44020353864506,4,ICMP,54279,15391,28449,15.484881559708601,5.17192266350445,72.16497762483358,0,0,487,16
71237,8,10.0.0.253,10.0.0.133,126,47493,358,204,903,10,42.48562765485852,2,TCP,65042,38030,26294,28.613367371981617,23.727225971904527,61.2162632488259,1,1,453,1
71238,9,10.0.0.244,10.0.0.253,242,38799,166,1380,481,5,85.51775322725722,5,UDP,64338,29990,27320,30.995027666454323,30.262937188271728,12.011543996877997,0,1,189,17
71239,1,10.0.0.195,10.0.0.165,54,15219,119,3497,532,9,77.26975585011566,2,UDP,50735,15547,15096,32.49443781750091,37.61363185604308,91.67031274280019,1,9,172,7
71240,8,10.0.0.43,10.0.0.248,375,32529,410,3424,402,4,62.42467999131737,5,TCP,42695,15337,35695,32.78072306862977,20.60792685110488,41.757902183276485,1,5,699,10
71241,3,10.0.0.47,10.0.0.185,441,7414,376,4941,874,6,57.970962979101046,4,ICMP,31938,41600,15212,6.800637894587246,8.056467176391804,78.09814412785981,0,7,749,1
71242,5,10.0.0.230,10.0.0.9,383,43251,101,2940,985,7,56.205522319657575,4,TCP,30426,26045,12253,5.977167167355052,2.4361802512809887,33.08096725853967,0,3,541,15
71243,1,10.0.0.61,10.0.0.186,256,41711,188,2561,162,8,44.909788509509546,4,ICMP,49634,49753,10345,41.26144511631786,45.60820281168438,91.37824981855746,1,9,228,8
71244,6,10.0.0.232,10.0.0.64,242,2176,208,780,526,10,45.8085957900969,2,TCP,35476,46018,26286,43.04961035833164,38.127786808822634,44.091549649288964,0,7,106,3
71245,7,10.0.0.154,10.0.0.220,251,4085,347,3985,799,4,40.309720704992046,5,UDP,17802,41633,3355,47.445014201072794,24.847684494775933,49.61462806923923,0,5,834,7
71246,2,10.0.0.107,10.0.0.137,242,4609,129,3712,750,9,56.34484072878478,2,TCP,23992,18425,24961,4.398520373926647,41.43353237123782,62.36986420380573,0,3,575,6
71247,1,10.0.0.122,10.0.0.71,42,39709,169,3053,874,6,72.36997035194942,5,ICMP,33060,36393,25523,34.691754776309146,7.236027364829781,62.54997565221671,1,4,60,7
71248,5,10.0.0.81,10.0.0.151,201,44020,348,4241,378,1,74.51685949506354,4,UDP,46680,49656,7969,35.77010500516959,16.886178779815463,23.558287852976772,1,10,280,18
71249,3,10.0.0.251,10.0.0.197,343,9105,359,3556,812,6,65.6600961507911,5,ICMP,20626,49405,48542,37.26114695436047,20.582838856841896,21.690139818790698,1,10,970,7
71250,10,10.0.0.147,10.0.0.185,498,4663,127,2878,716,9,99.26266094236128,4,TCP,33787,36217,17600,43.61228810643132,42.91664465186562,81.07774276645306,1,1,459,18
71251,10,10.0.0.250,10.0.0.128,34,40095,156,1681,872,5,87.37175346028143,1,UDP,5787,44339,43438,44.8391156947426,9.618526435634086,37.104737479696226,1,5,834,3
71252,5,10.0.0.211,10.0.0.83,12,34356,131,1568,454,10,58.260523254571915,5,TCP,25494,45738,31231,22.013479288716777,1.2521969929096868,30.428630496690236,1,5,256,3
71253,6,10.0.0.158,10.0.0.152,490,31830,215,2603,913,1,35.304389420865625,1,UDP,25782,41671,34044,2.994014000395998,27.18204313426445,84.38711307394925,1,4,969,20
71254,7,10.0.0.63,10.0.0.16,462,41513,441,1906,477,10,89.48928501324842,2,ICMP,18601,35153,37381,14.944386715278087,4.234661833612771,9.622662070601207,1,9,443,6
71255,3,10.0.0.30,10.0.0.132,100,22235,166,4516,810,9,2.4393403996247622,2,UDP,31597,3233,21158,28.088272504044745,49.17872461376701,86.71975858727676,1,0,659,20
71256,2,10.0.0.132,10.0.0.66,336,38749,160,3991,267,10,89.74686550088536,1,ICMP,19548,15086,3031,12.994613518388725,23.305954577422522,48.15790240528137,0,3,509,1
71257,6,10.0.0.90,10.0.0.164,253,21483,381,4263,982,7,12.872250190910863,4,UDP,49567,6013,22064,31.598480055043556,3.1234740925994746,30.83075319005291,0,9,458,10
71258,6,10.0.0.204,10.0.0.99,348,18151,428,4221,460,3,95.45199597971983,4,TCP,54206,48553,15853,33.38409358904601,7.420047516037975,79.60935946562938,0,5,87,6
71259,10,10.0.0.79,10.0.0.131,140,16609,405,1881,361,10,47.578957214432414,4,TCP,5059,2736,8527,22.132687591871097,30.54361868445988,12.033091834261597,0,3,525,4
71260,1,10.0.0.15,10.0.0.51,160,11933,397,580,685,6,27.228326660606697,4,UDP,44893,11356,33094,45.147762972626616,35.099341584038434,12.001423658175987,1,10,839,17
71261,6,10.0.0.174,10.0.0.108,289,1416,236,2706,954,6,97.70625847789655,3,UDP,13186,24959,31823,40.248100007838715,6.894871953681432,23.24629223884099,0,8,449,3
71262,4,10.0.0.71,10.0.0.136,494,17348,404,1931,995,5,83.53029350988754,3,ICMP,11010,42537,29174,27.716106993300997,2.116184920675453,7.7889129693785915,0,1,174,1
71263,8,10.0.0.242,10.0.0.190,368,11354,357,975,723,8,60.074388404540656,1,ICMP,17012,10714,24819,43.869134789049646,9.528290061814904,41.933757199975794,1,7,985,13
71264,3,10.0.0.206,10.0.0.127,166,27075,109,2284,385,7,97.73903561391161,4,TCP,27387,17677,44311,20.29732164440635,1.8094706585431322,72.2992534834088,1,8,440,1
71265,4,10.0.0.29,10.0.0.243,209,2713,89,1868,924,7,76.85201391109302,2,TCP,16916,34047,44529,48.40752857186528,34.35763142355748,17.968749409219285,1,10,275,6
71266,2,10.0.0.191,10.0.0.149,15,40379,58,4180,726,10,40.3370156053418,2,UDP,60568,5941,38513,32.30162285440291,19.518767440732553,26.783916134359224,1,10,285,5
71267,8,10.0.0.146,10.0.0.184,26,21670,480,1909,761,10,95.04829289069589,5,UDP,10422,24202,23608,22.469796503669716,48.63638123593272,21.437672884558253,0,3,927,11
71268,6,10.0.0.172,10.0.0.199,120,48404,472,3485,264,10,25.834484627544796,1,ICMP,55946,42209,29549,41.45547630338833,2.7958945403914175,67.76836843196908,1,5,678,10
71269,6,10.0.0.9,10.0.0.114,13,8985,443,1468,611,10,32.45696817245529,3,UDP,35673,34403,3963,44.39072959496597,24.064729972040965,82.01163838569963,0,9,252,11
71270,5,10.0.0.242,10.0.0.169,413,24473,351,4057,637,10,16.620427984142328,4,UDP,11598,25444,1903,4.100470136535474,45.11157265187568,96.53077201309752,1,9,732,13
71271,5,10.0.0.29,10.0.0.106,342,24814,412,4053,169,3,73.46046597554228,2,ICMP,42549,49949,38041,22.87720343840523,10.643097664974572,75.60648793784617,0,0,893,19
71272,8,10.0.0.6,10.0.0.222,441,20097,180,4780,862,3,70.84349791823084,3,UDP,20633,37554,26600,41.54222437943258,40.52193056749504,39.97138590917301,1,2,449,4
71273,5,10.0.0.127,10.0.0.149,67,19265,215,884,596,7,31.176437787984074,4,ICMP,41837,5966,36131,47.09082080541516,26.672969717650382,73.31144128862287,1,0,818,7
71274,10,10.0.0.223,10.0.0.198,201,26333,304,2175,979,5,45.47587624834161,1,TCP,7883,2770,5107,33.27959899481366,49.99465246271945,73.13302881142387,0,6,557,14
71275,9,10.0.0.206,10.0.0.208,352,39472,390,1296,291,2,38.879937957167535,3,ICMP,45006,47691,13296,35.23785030186581,22.703474986632266,42.06107246400897,1,2,155,1
71276,2,10.0.0.243,10.0.0.84,369,2031,268,2427,467,1,8.796111650681134,1,UDP,2547,20877,14335,49.28332909872345,38.878068425058494,9.086537926485061,0,0,500,12
71277,7,10.0.0.102,10.0.0.245,161,15157,93,1113,253,10,2.774833956901323,2,ICMP,4888,40110,26809,25.8477931900982,5.823627421085792,16.992335502209954,0,4,457,16
71278,6,10.0.0.235,10.0.0.180,316,7464,85,720,775,8,93.44673545461829,2,TCP,64076,48604,20296,34.43199977714542,48.478285439208285,70.41757313007739,0,2,724,14
71279,9,10.0.0.240,10.0.0.146,159,5244,463,246,788,1,83.75862035689381,2,UDP,14006,23179,5599,27.993493157387817,21.93268695092717,80.54622147492724,1,2,860,16
71280,7,10.0.0.193,10.0.0.210,276,19223,350,637,890,1,14.032423437598036,3,ICMP,23643,44766,27076,2.431170271495895,20.07728769889494,45.54319225374694,0,9,313,3
71281,1,10.0.0.205,10.0.0.166,344,45708,278,3797,754,9,18.841786270478938,1,UDP,41003,29737,39367,31.628266510761488,27.461419304981632,40.28145404378821,0,6,564,16
71282,5,10.0.0.47,10.0.0.241,224,28456,63,2727,436,10,54.519367181458534,5,TCP,1691,40329,23724,16.209611591923633,19.467106434947134,34.51765081255704,1,10,305,18
71283,9,10.0.0.110,10.0.0.236,471,19918,58,3820,391,8,20.440548870685234,4,ICMP,36596,7812,9731,45.78527765611219,46.478107947772,17.862426838525597,0,6,278,8
71284,4,10.0.0.188,10.0.0.121,281,10145,345,2381,244,6,57.4602739426877,2,ICMP,26868,45946,5717,40.60924947521858,30.2674830179072,17.53386998054099,0,1,607,7
71285,8,10.0.0.125,10.0.0.183,264,11419,490,857,491,1,78.66365345902842,1,TCP,41081,41645,40257,12.156610474090503,7.984507528184037,66.02015522650551,0,0,256,18
71286,10,10.0.0.174,10.0.0.176,61,49157,92,1111,745,7,8.188298219448422,1,UDP,1899,39911,26195,19.65285791020538,2.032300566903936,16.118137728636047,1,4,117,14
71287,5,10.0.0.57,10.0.0.217,142,11870,490,4569,453,2,60.584872532492774,5,UDP,10859,47396,33225,19.958453357173852,35.545225903323455,21.777951910276826,0,7,140,4
71288,6,10.0.0.60,10.0.0.181,22,4061,333,4507,500,3,64.42433800000954,1,ICMP,62729,44021,43917,9.655704156762765,8.162011924315996,74.62289481121917,1,0,253,1
71289,2,10.0.0.200,10.0.0.102,41,44516,100,3882,365,9,29.89204511588037,2,ICMP,39185,40198,4061,28.057266812527857,25.643450507944024,69.99405756234584,1,5,335,16
71290,1,10.0.0.56,10.0.0.87,296,17307,311,2613,257,4,20.999860512312836,4,TCP,14807,28575,27401,18.428769164021436,35.30528550450879,88.84222219098594,0,0,107,4
71291,3,10.0.0.68,10.0.0.73,154,15523,257,1075,349,7,74.52660071533276,4,ICMP,51236,35143,22101,33.22933992758548,17.084368443898654,27.6259162497554,0,6,746,7
71292,7,10.0.0.208,10.0.0.174,294,30933,85,4613,509,8,27.52036990384805,5,UDP,2175,14245,31733,41.06751955537739,47.209635525657745,50.256568127062486,1,4,554,20
71293,9,10.0.0.86,10.0.0.237,117,2154,453,3548,824,3,86.12600676546666,3,ICMP,20703,9059,28142,9.597920978155443,41.756310948426055,9.003212300095047,1,0,632,17
71294,5,10.0.0.35,10.0.0.77,99,20310,99,2450,764,4,33.774043411988785,2,TCP,33284,35982,11204,35.035303758899474,22.95328416132487,79.37547390154306,0,6,341,10
71295,6,10.0.0.43,10.0.0.115,88,33105,394,4034,305,9,50.00073049559332,3,TCP,60315,18936,49351,41.413628072257005,25.370256559779484,82.11097318102291,0,4,231,9
71296,8,10.0.0.129,10.0.0.104,383,36319,144,4212,360,10,12.719499409832363,1,ICMP,33010,14803,5336,4.392060858104642,41.20136739346708,46.810850010619596,1,10,631,18
71297,1,10.0.0.26,10.0.0.116,310,38065,147,2946,567,4,66.85985888376763,2,ICMP,51799,10890,10569,12.049263741313693,4.136592712078544,51.72761154821379,1,3,364,8
71298,3,10.0.0.248,10.0.0.158,484,34639,440,328,296,9,13.267487864518001,2,TCP,3246,42307,46073,39.925591209238185,28.19525919817188,9.801723913663771,0,7,378,5
71299,6,10.0.0.137,10.0.0.161,66,40109,471,357,152,8,4.6526346705826445,3,TCP,22914,42531,47734,8.277236946031937,31.972920492613873,72.65349961728037,0,6,449,1
71300,5,10.0.0.229,10.0.0.158,104,17780,246,1833,148,2,8.571496784173563,3,UDP,29697,35458,12578,45.8176036237414,14.691175832974155,30.741640129437528,0,1,196,11
71301,2,10.0.0.163,10.0.0.214,276,12912,260,1857,857,7,72.04647563070506,1,TCP,43562,2618,39662,33.164050781326395,22.459185013135205,50.09297399198904,0,9,257,13
71302,5,10.0.0.195,10.0.0.29,179,11374,435,1008,668,7,54.028712456252165,5,TCP,48741,6761,15275,16.107737213593296,33.64853949414359,90.37512322587062,0,1,997,10
71303,3,10.0.0.233,10.0.0.33,219,18588,426,1391,123,9,35.1307099622928,3,TCP,3850,34337,11267,1.3748085982061116,20.96494050418002,32.13744517721253,1,2,955,17
71304,10,10.0.0.206,10.0.0.152,221,23175,361,2083,112,6,37.24982542657694,4,ICMP,1728,25225,41440,3.2726382845931337,25.689216143400092,53.89125280729494,0,10,838,10
71305,8,10.0.0.86,10.0.0.136,209,5439,376,3820,872,5,34.68067972710834,3,ICMP,52359,25849,9189,9.779189016169099,26.49082415031528,89.17320098464378,1,2,457,16
71306,10,10.0.0.37,10.0.0.133,174,11557,422,1873,215,5,5.621986103156278,5,ICMP,1522,17641,41464,23.43905058467231,47.23809949550484,62.80797634783923,1,10,782,14
71307,3,10.0.0.118,10.0.0.22,448,18719,129,4789,661,8,31.971398936810676,4,TCP,25072,47606,25612,22.2315538320596,10.24176283602483,7.383030501894573,0,10,683,1
71308,5,10.0.0.169,10.0.0.203,414,4260,471,4153,662,3,82.30956389997554,3,UDP,29007,7928,13384,14.91053845661816,45.397023596982685,71.37591211102992,0,5,924,5
71309,3,10.0.0.150,10.0.0.113,107,7771,246,3675,482,2,55.55902305418772,1,ICMP,19385,14589,46792,21.476245277319823,34.69758429615188,82.36820398962811,1,4,380,16
71310,2,10.0.0.255,10.0.0.115,293,4503,109,4627,617,6,68.22011100908634,2,UDP,59751,48765,28998,13.965449997294515,29.18489511686775,54.71889897604512,1,0,855,13
71311,3,10.0.0.44,10.0.0.125,318,37635,427,3830,172,8,79.32201529374937,5,UDP,16086,24742,40181,23.71962096199837,42.69037814623771,35.24271516661172,0,6,696,11
71312,6,10.0.0.160,10.0.0.160,109,7871,129,4176,523,7,72.66928720602843,2,TCP,36145,10565,9749,24.27593560521824,32.673194930671876,78.5546405207381,0,9,159,14
71313,6,10.0.0.163,10.0.0.240,35,6405,194,1595,763,10,68.39349214907585,4,ICMP,16979,17692,43162,38.65369955173311,28.09243781061697,29.378975821346486,0,3,629,16
71314,8,10.0.0.223,10.0.0.209,163,1502,107,3602,853,4,30.552384127761613,5,ICMP,7938,18369,18211,25.471605786736514,37.97017669233232,68.68995906883428,1,1,739,13
71315,10,10.0.0.61,10.0.0.88,329,4838,108,3757,646,10,69.04429992285837,4,UDP,5004,12102,40462,7.51448311028259,6.950576748580576,74.19281194158619,0,5,566,4
71316,7,10.0.0.86,10.0.0.114,290,4630,184,2988,501,8,96.8020320001516,4,ICMP,54309,30025,14742,35.667025211233955,44.814968006822895,41.49962589702429,0,9,458,8
71317,9,10.0.0.219,10.0.0.191,290,43450,469,4289,223,6,47.59586389222635,2,ICMP,3368,11796,41645,26.34960348132616,22.834684139780727,52.139046432736485,1,0,605,11
71318,10,10.0.0.147,10.0.0.2,257,31922,211,137,818,9,13.215458139574002,2,ICMP,10512,25065,16147,13.966876902090084,45.402631730771546,51.94535089167305,0,7,236,6
71319,5,10.0.0.98,10.0.0.105,194,26518,372,1218,510,3,11.552652910689046,2,UDP,9773,39830,35222,18.816499412506005,6.8437939593920945,85.80437908649702,1,10,51,14
71320,4,10.0.0.237,10.0.0.36,237,48428,278,1277,759,4,10.896206890886686,3,ICMP,43460,47431,13812,22.392646608420367,42.86291369828171,11.080792809700851,0,4,789,18
71321,10,10.0.0.190,10.0.0.224,450,6465,114,826,307,7,69.79006644380966,2,UDP,7505,9675,42757,26.105211017560013,10.345256111122898,22.60083129663002,1,5,857,7
71322,7,10.0.0.122,10.0.0.128,35,40747,477,3462,405,1,30.609489488988917,4,TCP,19577,32371,18068,42.57715363024618,47.59702582427394,50.78160707237598,0,4,913,20
71323,9,10.0.0.20,10.0.0.102,463,37894,264,1103,108,4,57.717523596653315,1,TCP,6169,9642,32588,3.755210764285888,38.36127398968149,11.339336477200362,0,3,215,20
